nt n policy kernel bw
48 1358954496 2d-mdrange Add 221.6596
48 1358954496 2d-mdrange Triad 221.9747
48 1331000000 3d-mdrange Set 110.3532
48 1331000000 3d-mdrange Copy 146.7830
48 1331000000 3d-mdrange Scale 144.8311
48 1331000000 3d-mdrange Add 163.6798
48 1331000000 3d-mdrange Triad 164.5379
48 1358954496 4d-mdrange Set 91.7233
48 1358954496 4d-mdrange Copy 134.5485
48 1358954496 4d-mdrange Scale 133.6405
48 1358954496 4d-mdrange Add 149.0749
48 1358954496 4d-mdrange Triad 147.4915
48 1358954496 4d-mdrange-tiling Set 127.8460
48 1358954496 4d-mdrange-tiling Copy 187.3578
48 1358954496 4d-mdrange-tiling Scale 177.8996
48 1358954496 4d-mdrange-tiling Add 215.2085
48 1358954496 4d-mdrange-tiling Triad 210.7555
48 1358954496 4d-openmp Set 129.4160
48 1358954496 4d-openmp Copy 182.6075
48 1358954496 4d-openmp Scale 179.9247
48 1358954496 4d-openmp Add 224.4377
48 1358954496 4d-openmp Triad 219.8418
48 1358954496 4d-openmp-simd Set 129.5105
48 1358954496 4d-openmp-simd Copy 182.6449
48 1358954496 4d-openmp-simd Scale 187.8845
48 1358954496 4d-openmp-simd Add 223.9531
48 1358954496 4d-openmp-simd Triad 217.6348
48 1453933568 5d-mdrange Set 98.5818
48 1453933568 5d-mdrange Copy 130.0448
48 1453933568 5d-mdrange Scale 130.4164
48 1453933568 5d-mdrange Add 140.7950
48 1453933568 5d-mdrange Triad 130.2446
96 256 range Set 0.4670
96 256 range Copy 0.9570
96 256 range Scale 0.8850
96 256 range Add 1.2816
96 256 range Triad 1.2572
96 256 2d-mdrange Set 0.5919
96 256 2d-mdrange Copy 1.2165
96 256 2d-mdrange Scale 1.1636
96 256 2d-mdrange Add 1.7860
96 256 2d-mdrange Triad 1.7850
96 512 3d-mdrange Set 1.1767
96 512 3d-mdrange Copy 2.4854
96 512 3d-mdrange Scale 2.3581
96 512 3d-mdrange Add 3.6025
96 512 3d-mdrange Triad 3.6528
96 256 4d-mdrange Set 0.5855
96 256 4d-mdrange Copy 1.1457
96 256 4d-mdrange Scale 1.1451
96 256 4d-mdrange Add 1.7239
96 256 4d-mdrange Triad 1.7721
96 256 4d-mdrange-tiling Set 0.6172
96 256 4d-mdrange-tiling Copy 1.1848
96 256 4d-mdrange-tiling Scale 1.2227
96 256 4d-mdrange-tiling Add 1.8087
96 256 4d-mdrange-tiling Triad 1.7670
96 256 4d-openmp Set 0.5955
96 256 4d-openmp Copy 1.2198
96 256 4d-openmp Scale 1.2401
96 256 4d-openmp Add 1.7986
96 256 4d-openmp Triad 1.7380
96 256 4d-openmp-simd Set 0.6566
96 256 4d-openmp-simd Copy 1.2484
96 256 4d-openmp-simd Scale 1.3007
96 256 4d-openmp-simd Add 1.8858
96 256 4d-openmp-simd Triad 1.8346
96 1024 5d-mdrange Set 2.5060
96 1024 5d-mdrange Copy 4.8560
96 1024 5d-mdrange Scale 4.6972
96 1024 5d-mdrange Add 7.1650
96 1024 5d-mdrange Triad 7.0947
96 4096 range Set 5.6110
96 4096 range Copy 11.3640
96 4096 range Scale 10.8882
96 4096 range Add 16.2782
96 4096 range Triad 16.1684
96 4096 2d-mdrange Set 9.2045
96 4096 2d-mdrange Copy 18.9083
96 4096 2d-mdrange Scale 19.3951
96 4096 2d-mdrange Add 29.0496
96 4096 2d-mdrange Triad 27.7147
96 4096 3d-mdrange Set 8.5267
96 4096 3d-mdrange Copy 16.7568
96 4096 3d-mdrange Scale 15.9649
96 4096 3d-mdrange Add 23.6820
96 4096 3d-mdrange Triad 22.8827
96 4096 4d-mdrange Set 8.7335
96 4096 4d-mdrange Copy 17.2101
96 4096 4d-mdrange Scale 16.8516
96 4096 4d-mdrange Add 23.9883
96 4096 4d-mdrange Triad 23.5121
96 4096 4d-mdrange-tiling Set 9.5284
96 4096 4d-mdrange-tiling Copy 17.7172
