nt n policy kernel bw
128 4096 3d-mdrange Triad 3.3712
128 4096 4d-mdrange Set 1.1796
128 4096 4d-mdrange Copy 2.4174
128 4096 4d-mdrange Scale 2.2963
128 4096 4d-mdrange Add 3.5695
128 4096 4d-mdrange Triad 3.4724
128 4096 4d-mdrange-tiling Set 1.2141
128 4096 4d-mdrange-tiling Copy 2.4076
128 4096 4d-mdrange-tiling Scale 2.5052
128 4096 4d-mdrange-tiling Add 3.7082
128 4096 4d-mdrange-tiling Triad 3.6208
128 4096 4d-openmp Set 1.2478
128 4096 4d-openmp Copy 2.5382
128 4096 4d-openmp Scale 2.4871
128 4096 4d-openmp Add 3.7236
128 4096 4d-openmp Triad 3.7152
128 4096 4d-openmp-simd Set 1.1830
128 4096 4d-openmp-simd Copy 2.3133
128 4096 4d-openmp-simd Scale 2.2599
128 4096 4d-openmp-simd Add 3.4517
128 4096 4d-openmp-simd Triad 3.2966
128 7776 5d-mdrange Set 2.1002
128 7776 5d-mdrange Copy 4.1116
128 7776 5d-mdrange Scale 4.1253
128 7776 5d-mdrange Add 6.2146
128 7776 5d-mdrange Triad 6.2084
128 20736 range Set 5.8993
128 20736 range Copy 11.7070
128 20736 range Scale 11.5925
128 20736 range Add 17.7610
128 20736 range Triad 17.7042
128 20736 2d-mdrange Set 5.5425
128 20736 2d-mdrange Copy 10.9606
128 20736 2d-mdrange Scale 11.3544
128 20736 2d-mdrange Add 16.3383
128 20736 2d-mdrange Triad 16.7395
128 32768 3d-mdrange Set 8.2855
128 32768 3d-mdrange Copy 16.9618
128 32768 3d-mdrange Scale 16.7880
128 32768 3d-mdrange Add 24.8321
128 32768 3d-mdrange Triad 24.1682
128 20736 4d-mdrange Set 5.6386
128 20736 4d-mdrange Copy 11.0042
128 20736 4d-mdrange Scale 11.1148
128 20736 4d-mdrange Add 16.3169
128 20736 4d-mdrange Triad 16.1317
128 20736 4d-mdrange-tiling Set 5.1743
128 20736 4d-mdrange-tiling Copy 10.5863
128 20736 4d-mdrange-tiling Scale 10.3164
128 20736 4d-mdrange-tiling Add 15.5181
128 20736 4d-mdrange-tiling Triad 15.6498
128 20736 4d-openmp Set 6.4523
128 20736 4d-openmp Copy 12.6826
128 20736 4d-openmp Scale 12.8745
128 20736 4d-openmp Add 19.6240
128 20736 4d-openmp Triad 18.8581
128 20736 4d-openmp-simd Set 5.9501
128 20736 4d-openmp-simd Copy 11.6249
128 20736 4d-openmp-simd Scale 11.6781
128 20736 4d-openmp-simd Add 17.5605
128 20736 4d-openmp-simd Triad 17.5543
128 32768 5d-mdrange Set 9.3493
128 32768 5d-mdrange Copy 18.3510
128 32768 5d-mdrange Scale 18.2488
128 32768 5d-mdrange Add 27.0066
128 32768 5d-mdrange Triad 26.3550
128 65536 range Set 19.2188
128 65536 range Copy 38.6216
128 65536 range Scale 39.5093
128 65536 range Add 57.4038
128 65536 range Triad 55.8744
128 65536 2d-mdrange Set 19.2753
128 65536 2d-mdrange Copy 37.7457
128 65536 2d-mdrange Scale 37.0784
128 65536 2d-mdrange Add 56.7002
128 65536 2d-mdrange Triad 53.1571
128 64000 3d-mdrange Set 17.0326
128 64000 3d-mdrange Copy 32.4051
128 64000 3d-mdrange Scale 31.9501
128 64000 3d-mdrange Add 45.7007
128 64000 3d-mdrange Triad 45.8781
128 65536 4d-mdrange Set 16.9563
128 65536 4d-mdrange Copy 33.5008
128 65536 4d-mdrange Scale 33.9345
128 65536 4d-mdrange Add 50.1551
128 65536 4d-mdrange Triad 51.1833
128 65536 4d-mdrange-tiling Set 19.1836
128 65536 4d-mdrange-tiling Copy 37.9644
128 65536 4d-mdrange-tiling Scale 39.0386
128 65536 4d-mdrange-tiling Add 56.8642
128 65536 4d-mdrange-tiling Triad 57.3829
128 65536 4d-openmp Set 20.8888
128 65536 4d-openmp Copy 41.5607
128 65536 4d-openmp Scale 40.7689
128 65536 4d-openmp Add 61.5362
128 65536 4d-openmp Triad 61.9238
128 65536 4d-openmp-simd Set 20.3370
128 65536 4d-openmp-simd Copy 39.3019
128 65536 4d-openmp-simd Scale 39.5689
128 65536 4d-openmp-simd Add 61.6568
128 65536 4d-openmp-simd Triad 60.0559
128 100000 5d-mdrange Set 20.2943
128 100000 5d-mdrange Copy 38.6194
128 100000 5d-mdrange Scale 39.1294
128 100000 5d-mdrange Add 58.7659
128 100000 5d-mdrange Triad 57.2519
128 331776 range Set 86.7672
128 331776 range Copy 163.9918
128 331776 range Scale 174.1035
128 331776 range Add 251.7507
128 331776 range Triad 237.8323
128 331776 2d-mdrange Set 82.3777
128 331776 2d-mdrange Copy 166.0489
128 331776 2d-mdrange Scale 160.3800
128 331776 2d-mdrange Add 241.2916
128 331776 2d-mdrange Triad 231.6737
128 262144 3d-mdrange Set 59.3926
128 262144 3d-mdrange Copy 113.2983
128 262144 3d-mdrange Scale 118.6507
128 262144 3d-mdrange Add 162.5321
128 262144 3d-mdrange Triad 165.3036
128 331776 4d-mdrange Set 42.5286
128 331776 4d-mdrange Copy 68.0662
128 331776 4d-mdrange Scale 79.2301
128 331776 4d-mdrange Add 113.9960
128 331776 4d-mdrange Triad 111.0563
128 331776 4d-mdrange-tiling Set 74.2436
128 331776 4d-mdrange-tiling Copy 154.8998
128 331776 4d-mdrange-tiling Scale 153.8225
128 331776 4d-mdrange-tiling Add 207.7929
128 331776 4d-mdrange-tiling Triad 220.9385
128 331776 4d-openmp Set 87.1375
128 331776 4d-openmp Copy 173.8185
128 331776 4d-openmp Scale 165.3197
128 331776 4d-openmp Add 254.6410
128 331776 4d-openmp Triad 241.6578
128 331776 4d-openmp-simd Set 86.9092
128 331776 4d-openmp-simd Copy 160.8611
128 331776 4d-openmp-simd Scale 169.1117
128 331776 4d-openmp-simd Add 245.3813
128 331776 4d-openmp-simd Triad 243.2078
128 248832 5d-mdrange Set 54.1675
128 248832 5d-mdrange Copy 76.6389
128 248832 5d-mdrange Scale 77.0676
128 248832 5d-mdrange Add 108.8782
128 248832 5d-mdrange Triad 111.0651
128 1048576 range Set 265.6304
128 1048576 range Copy 533.1347
128 1048576 range Scale 509.4812
128 1048576 range Add 747.2038
128 1048576 range Triad 730.0790
128 1048576 2d-mdrange Set 264.6249
128 1048576 2d-mdrange Copy 489.7027
128 1048576 2d-mdrange Scale 452.8263
128 1048576 2d-mdrange Add 688.3431
128 1048576 2d-mdrange Triad 621.9927
128 2097152 3d-mdrange Set 208.7238
128 2097152 3d-mdrange Copy 238.4330
128 2097152 3d-mdrange Scale 263.5254
128 2097152 3d-mdrange Add 370.3334
128 2097152 3d-mdrange Triad 374.2436
128 1048576 4d-mdrange Set 69.2135
128 1048576 4d-mdrange Copy 109.4697
128 1048576 4d-mdrange Scale 90.3998
128 1048576 4d-mdrange Add 140.4813
128 1048576 4d-mdrange Triad 156.6705
128 1048576 4d-mdrange-tiling Set 230.2665
128 1048576 4d-mdrange-tiling Copy 485.0308
128 1048576 4d-mdrange-tiling Scale 466.5522
128 1048576 4d-mdrange-tiling Add 643.6272
128 1048576 4d-mdrange-tiling Triad 623.9976
128 1048576 4d-openmp Set 312.7743
128 1048576 4d-openmp Copy 582.5422
128 1048576 4d-openmp Scale 532.9653
128 1048576 4d-openmp Add 787.4163
128 1048576 4d-openmp Triad 738.8674
128 1048576 4d-openmp-simd Set 320.7881
128 1048576 4d-openmp-simd Copy 516.3809
128 1048576 4d-openmp-simd Scale 587.4375
128 1048576 4d-openmp-simd Add 781.3047
128 1048576 4d-openmp-simd Triad 744.5510
128 1048576 5d-mdrange Set 176.1609
128 1048576 5d-mdrange Copy 209.7152
128 1048576 5d-mdrange Scale 230.9639
128 1048576 5d-mdrange Add 302.7686
128 1048576 5d-mdrange Triad 300.6670
128 5308416 range Set 874.5331
128 5308416 range Copy 1253.8331
128 5308416 range Scale 931.8119
128 5308416 range Add 969.7287
128 5308416 range Triad 930.7636
128 5308416 2d-mdrange Set 703.3343
128 5308416 2d-mdrange Copy 1076.7715
128 5308416 2d-mdrange Scale 936.3318
128 5308416 2d-mdrange Add 1023.9671
128 5308416 2d-mdrange Triad 984.4909
128 5832000 3d-mdrange Set 246.9225
128 5832000 3d-mdrange Copy 284.7230
128 5832000 3d-mdrange Scale 310.3582
128 5832000 3d-mdrange Add 443.5417
128 5832000 3d-mdrange Triad 420.5668
128 5308416 4d-mdrange Set 176.0019
128 5308416 4d-mdrange Copy 197.6424
128 5308416 4d-mdrange Scale 221.0930
128 5308416 4d-mdrange Add 290.4292
128 5308416 4d-mdrange Triad 301.4582
128 5308416 4d-mdrange-tiling Set 529.3858
128 5308416 4d-mdrange-tiling Copy 904.3394
128 5308416 4d-mdrange-tiling Scale 959.0742
128 5308416 4d-mdrange-tiling Add 1009.9246
128 5308416 4d-mdrange-tiling Triad 983.6548
128 5308416 4d-openmp Set 782.0871
128 5308416 4d-openmp Copy 1324.4138
128 5308416 4d-openmp Scale 1066.4824
128 5308416 4d-openmp Add 1214.7521
128 5308416 4d-openmp Triad 1162.7557
128 5308416 4d-openmp-simd Set 802.0421
128 5308416 4d-openmp-simd Copy 1066.7637
128 5308416 4d-openmp-simd Scale 1167.0054
128 5308416 4d-openmp-simd Add 1229.5234
128 5308416 4d-openmp-simd Triad 1197.7248
128 3200000 5d-mdrange Set 142.3567
128 3200000 5d-mdrange Copy 119.1202
128 3200000 5d-mdrange Scale 174.2036
128 3200000 5d-mdrange Add 223.4975
128 3200000 5d-mdrange Triad 218.4561
128 16777216 range Set 1606.6283
128 16777216 range Copy 1834.2020
128 16777216 range Scale 1840.8812
128 16777216 range Add 1914.3969
128 16777216 range Triad 1919.5991
128 16777216 2d-mdrange Set 286.2225
128 16777216 2d-mdrange Copy 200.6942
128 16777216 2d-mdrange Scale 184.6129
128 16777216 2d-mdrange Add 158.0116
128 16777216 2d-mdrange Triad 168.6003
128 16777216 3d-mdrange Set 41.0813
128 16777216 3d-mdrange Copy 49.2514
128 16777216 3d-mdrange Scale 47.3153
128 16777216 3d-mdrange Add 47.7145
128 16777216 3d-mdrange Triad 43.7594
128 16777216 4d-mdrange Set 78.5637
128 16777216 4d-mdrange Copy 88.2487
128 16777216 4d-mdrange Scale 69.5694
128 16777216 4d-mdrange Add 69.1217
128 16777216 4d-mdrange Triad 73.4478
128 16777216 4d-mdrange-tiling Set 164.6829
128 16777216 4d-mdrange-tiling Copy 176.1971
128 16777216 4d-mdrange-tiling Scale 165.4013
128 16777216 4d-mdrange-tiling Add 150.3919
128 16777216 4d-mdrange-tiling Triad 158.9347
128 16777216 4d-openmp Set 1035.4788
128 16777216 4d-openmp Copy 1149.0801
128 16777216 4d-openmp Scale 1121.2890
128 16777216 4d-openmp Add 1164.8856
128 16777216 4d-openmp Triad 1162.7663
128 16777216 4d-openmp-simd Set 1092.9871
128 16777216 4d-openmp-simd Copy 1310.8480
128 16777216 4d-openmp-simd Scale 1298.3012
128 16777216 4d-openmp-simd Add 1376.6909
128 16777216 4d-openmp-simd Triad 1360.9631
128 17210368 5d-mdrange Set 111.4792
128 17210368 5d-mdrange Copy 112.7084
128 17210368 5d-mdrange Scale 112.5836
128 17210368 5d-mdrange Add 132.0739
128 17210368 5d-mdrange Triad 132.5855
128 40960000 range Set 605.7850
128 40960000 range Copy 558.6346
128 40960000 range Scale 397.1896
128 40960000 range Add 456.1433
128 40960000 range Triad 412.7488
128 40960000 2d-mdrange Set 507.7571
128 40960000 2d-mdrange Copy 349.9914
128 40960000 2d-mdrange Scale 249.5944
128 40960000 2d-mdrange Add 285.1965
128 40960000 2d-mdrange Triad 276.2569
128 46656000 3d-mdrange Set 71.5754
128 46656000 3d-mdrange Copy 67.7119
128 46656000 3d-mdrange Scale 60.1178
128 46656000 3d-mdrange Add 63.4155
128 46656000 3d-mdrange Triad 61.1404
128 40960000 4d-mdrange Set 84.9095
128 40960000 4d-mdrange Copy 75.7971
128 40960000 4d-mdrange Scale 63.5419
128 40960000 4d-mdrange Add 64.6596
128 40960000 4d-mdrange Triad 65.4423
128 40960000 4d-mdrange-tiling Set 500.5369
128 40960000 4d-mdrange-tiling Copy 373.8627
128 40960000 4d-mdrange-tiling Scale 288.5775
128 40960000 4d-mdrange-tiling Add 297.4018
128 40960000 4d-mdrange-tiling Triad 275.4657
128 40960000 4d-openmp Set 667.9740
128 40960000 4d-openmp Copy 527.7602
128 40960000 4d-openmp Scale 392.8395
128 40960000 4d-openmp Add 448.7925
128 40960000 4d-openmp Triad 411.8064
128 40960000 4d-openmp-simd Set 705.4649
128 40960000 4d-openmp-simd Copy 517.9053
128 40960000 4d-openmp-simd Scale 390.8947
128 40960000 4d-openmp-simd Add 422.6110
128 40960000 4d-openmp-simd Triad 394.2677
128 33554432 5d-mdrange Set 41.4436
128 33554432 5d-mdrange Copy 47.4297
128 33554432 5d-mdrange Scale 45.8850
128 33554432 5d-mdrange Add 44.4174
128 33554432 5d-mdrange Triad 44.0320
128 84934656 range Set 357.4217
128 84934656 range Copy 328.1624
128 84934656 range Scale 272.1926
128 84934656 range Add 322.6522
128 84934656 range Triad 287.3203
128 84934656 2d-mdrange Set 174.6564
128 84934656 2d-mdrange Copy 189.8436
128 84934656 2d-mdrange Scale 204.2992
128 84934656 2d-mdrange Add 214.6119
128 84934656 2d-mdrange Triad 203.0219
128 85184000 3d-mdrange Set 50.2054
128 85184000 3d-mdrange Copy 55.4633
128 85184000 3d-mdrange Scale 55.6403
128 85184000 3d-mdrange Add 55.8640
128 85184000 3d-mdrange Triad 54.6517
128 84934656 4d-mdrange Set 48.7698
128 84934656 4d-mdrange Copy 52.2567
128 84934656 4d-mdrange Scale 50.2208
128 84934656 4d-mdrange Add 48.7064
128 84934656 4d-mdrange Triad 49.7594
128 84934656 4d-mdrange-tiling Set 178.5436
128 84934656 4d-mdrange-tiling Copy 205.9741
128 84934656 4d-mdrange-tiling Scale 190.6129
128 84934656 4d-mdrange-tiling Add 216.9367
128 84934656 4d-mdrange-tiling Triad 204.4212
128 84934656 4d-openmp Set 350.0271
128 84934656 4d-openmp Copy 322.8776
128 84934656 4d-openmp Scale 269.6611
128 84934656 4d-openmp Add 317.6297
128 84934656 4d-openmp Triad 288.3869
128 84934656 4d-openmp-simd Set 349.2232
128 84934656 4d-openmp-simd Copy 320.1296
128 84934656 4d-openmp-simd Scale 269.1958
128 84934656 4d-openmp-simd Add 317.0961
128 84934656 4d-openmp-simd Triad 289.0916
128 102400000 5d-mdrange Set 38.9196
128 102400000 5d-mdrange Copy 40.9483
128 102400000 5d-mdrange Scale 44.4446
128 102400000 5d-mdrange Add 47.5715
128 102400000 5d-mdrange Triad 47.5970
128 157351936 range Set 217.3179
128 157351936 range Copy 255.0243
128 157351936 range Scale 237.9080
128 157351936 range Add 268.7853
128 157351936 range Triad 258.8012
128 157351936 2d-mdrange Set 203.3113
128 157351936 2d-mdrange Copy 242.7163
128 157351936 2d-mdrange Scale 216.7588
128 157351936 2d-mdrange Add 255.8140
128 157351936 2d-mdrange Triad 251.1704
128 157464000 3d-mdrange Set 50.1292
128 157464000 3d-mdrange Copy 53.1934
128 157464000 3d-mdrange Scale 54.3751
128 157464000 3d-mdrange Add 57.4132
128 157464000 3d-mdrange Triad 55.7824
128 157351936 4d-mdrange Set 45.7970
128 157351936 4d-mdrange Copy 45.0311
128 157351936 4d-mdrange Scale 49.7376
128 157351936 4d-mdrange Add 49.2936
128 157351936 4d-mdrange Triad 49.8592
128 157351936 4d-mdrange-tiling Set 189.2188
128 157351936 4d-mdrange-tiling Copy 233.0078
128 157351936 4d-mdrange-tiling Scale 221.4320
128 157351936 4d-mdrange-tiling Add 249.5518
128 157351936 4d-mdrange-tiling Triad 244.4562
128 157351936 4d-openmp Set 210.2982
128 157351936 4d-openmp Copy 249.2310
128 157351936 4d-openmp Scale 239.1875
128 157351936 4d-openmp Add 266.8688
128 157351936 4d-openmp Triad 256.1798
128 157351936 4d-openmp-simd Set 212.4748
128 157351936 4d-openmp-simd Copy 250.1587
128 157351936 4d-openmp-simd Scale 233.4540
128 157351936 4d-openmp-simd Add 261.3472
128 157351936 4d-openmp-simd Triad 254.9349
128 164916224 5d-mdrange Set 39.1230
128 164916224 5d-mdrange Copy 43.8004
128 164916224 5d-mdrange Scale 44.7728
128 164916224 5d-mdrange Add 46.2638
128 164916224 5d-mdrange Triad 45.0645
128 268435456 range Set 192.1550
128 268435456 range Copy 237.7567
128 268435456 range Scale 227.2877
128 268435456 range Add 257.7610
128 268435456 range Triad 250.2289
128 268435456 2d-mdrange Set 184.2418
128 268435456 2d-mdrange Copy 230.0321
128 268435456 2d-mdrange Scale 222.4447
128 268435456 2d-mdrange Add 253.7847
128 268435456 2d-mdrange Triad 247.7855
128 262144000 3d-mdrange Set 44.4731
128 262144000 3d-mdrange Copy 51.9198
128 262144000 3d-mdrange Scale 52.0259
128 262144000 3d-mdrange Add 55.8775
128 262144000 3d-mdrange Triad 55.8093
128 268435456 4d-mdrange Set 37.9534
128 268435456 4d-mdrange Copy 44.1172
128 268435456 4d-mdrange Scale 46.4085
128 268435456 4d-mdrange Add 48.6330
128 268435456 4d-mdrange Triad 47.0949
128 268435456 4d-mdrange-tiling Set 182.9733
128 268435456 4d-mdrange-tiling Copy 227.3974
128 268435456 4d-mdrange-tiling Scale 222.8012
128 268435456 4d-mdrange-tiling Add 251.8610
128 268435456 4d-mdrange-tiling Triad 245.6890
128 268435456 4d-openmp Set 186.3783
128 268435456 4d-openmp Copy 233.1600
128 268435456 4d-openmp Scale 225.1100
128 268435456 4d-openmp Add 254.0774
128 268435456 4d-openmp Triad 251.5248
128 268435456 4d-openmp-simd Set 186.8896
128 268435456 4d-openmp-simd Copy 232.8536
128 268435456 4d-openmp-simd Scale 225.5764
128 268435456 4d-openmp-simd Add 254.7072
128 268435456 4d-openmp-simd Triad 251.5190
128 254803968 5d-mdrange Set 39.5538
128 254803968 5d-mdrange Copy 45.7811
128 254803968 5d-mdrange Scale 46.5000
128 254803968 5d-mdrange Add 49.0317
128 254803968 5d-mdrange Triad 49.1824
128 429981696 range Set 172.7286
128 429981696 range Copy 220.3446
128 429981696 range Scale 219.3243
128 429981696 range Add 243.6761
128 429981696 range Triad 244.3635
128 429981696 2d-mdrange Set 165.4441
128 429981696 2d-mdrange Copy 215.6863
128 429981696 2d-mdrange Scale 215.3023
128 429981696 2d-mdrange Add 239.9727
128 429981696 2d-mdrange Triad 240.8871
128 438976000 3d-mdrange Set 45.4251
128 438976000 3d-mdrange Copy 53.8556
128 438976000 3d-mdrange Scale 54.8970
128 438976000 3d-mdrange Add 58.3668
128 438976000 3d-mdrange Triad 57.6687
128 429981696 4d-mdrange Set 45.5822
128 429981696 4d-mdrange Copy 54.1552
128 429981696 4d-mdrange Scale 54.9668
128 429981696 4d-mdrange Add 58.7359
128 429981696 4d-mdrange Triad 58.5290
128 429981696 4d-mdrange-tiling Set 160.3951
128 429981696 4d-mdrange-tiling Copy 210.4384
128 429981696 4d-mdrange-tiling Scale 211.4836
128 429981696 4d-mdrange-tiling Add 236.1121
128 429981696 4d-mdrange-tiling Triad 238.7614
128 429981696 4d-openmp Set 169.3165
128 429981696 4d-openmp Copy 218.6770
128 429981696 4d-openmp Scale 218.5723
128 429981696 4d-openmp Add 242.3481
128 429981696 4d-openmp Triad 242.6812
128 429981696 4d-openmp-simd Set 170.6764
128 429981696 4d-openmp-simd Copy 219.2266
128 429981696 4d-openmp-simd Scale 218.0916
128 429981696 4d-openmp-simd Add 242.7116
128 429981696 4d-openmp-simd Triad 243.2412
128 380204032 5d-mdrange Set 40.6958
128 380204032 5d-mdrange Copy 47.3990
128 380204032 5d-mdrange Scale 47.3571
128 380204032 5d-mdrange Add 51.1104
128 380204032 5d-mdrange Triad 50.8343
128 655360000 range Set 166.6589
128 655360000 range Copy 212.6155
128 655360000 range Scale 215.5931
128 655360000 range Add 241.0661
128 655360000 range Triad 242.1789
128 655360000 2d-mdrange Set 162.6291
128 655360000 2d-mdrange Copy 208.2516
128 655360000 2d-mdrange Scale 210.9636
128 655360000 2d-mdrange Add 237.2495
128 655360000 2d-mdrange Triad 237.0267
128 636056000 3d-mdrange Set 45.9923
128 636056000 3d-mdrange Copy 53.7554
128 636056000 3d-mdrange Scale 56.0556
128 636056000 3d-mdrange Add 59.9676
128 636056000 3d-mdrange Triad 59.5196
128 655360000 4d-mdrange Set 41.4054
128 655360000 4d-mdrange Copy 48.5994
128 655360000 4d-mdrange Scale 49.0726
128 655360000 4d-mdrange Add 52.1511
128 655360000 4d-mdrange Triad 51.5107
128 655360000 4d-mdrange-tiling Set 162.3587
128 655360000 4d-mdrange-tiling Copy 210.8248
128 655360000 4d-mdrange-tiling Scale 212.3681
128 655360000 4d-mdrange-tiling Add 239.6025
128 655360000 4d-mdrange-tiling Triad 237.7746
128 655360000 4d-openmp Set 166.7738
128 655360000 4d-openmp Copy 214.1769
128 655360000 4d-openmp Scale 215.8867
128 655360000 4d-openmp Add 241.1299
128 655360000 4d-openmp Triad 241.7008
128 655360000 4d-openmp-simd Set 166.3914
128 655360000 4d-openmp-simd Copy 213.8631
128 655360000 4d-openmp-simd Scale 215.9100
128 655360000 4d-openmp-simd Add 241.3887
128 655360000 4d-openmp-simd Triad 242.5231
128 656356768 5d-mdrange Set 39.2921
128 656356768 5d-mdrange Copy 48.4926
128 656356768 5d-mdrange Scale 48.9756
128 656356768 5d-mdrange Add 51.9481
128 656356768 5d-mdrange Triad 52.0444
128 1358954496 range Set 162.7883
128 1358954496 range Copy 214.4833
128 1358954496 range Scale 215.9691
128 1358954496 range Add 241.9972
128 1358954496 range Triad 242.8394
128 1358954496 2d-mdrange Set 156.1029
128 1358954496 2d-mdrange Copy 209.4143
128 1358954496 2d-mdrange Scale 209.3476
128 1358954496 2d-mdrange Add 237.4245
128 1358954496 2d-mdrange Triad 241.4190
128 1331000000 3d-mdrange Set 45.4793
128 1331000000 3d-mdrange Copy 57.0498
128 1331000000 3d-mdrange Scale 57.6288
128 1331000000 3d-mdrange Add 61.4482
128 1331000000 3d-mdrange Triad 60.8402
128 1358954496 4d-mdrange Set 38.7193
128 1358954496 4d-mdrange Copy 49.8918
128 1358954496 4d-mdrange Scale 49.8730
128 1358954496 4d-mdrange Add 52.2414
128 1358954496 4d-mdrange Triad 49.4320
128 1358954496 4d-mdrange-tiling Set 158.6777
128 1358954496 4d-mdrange-tiling Copy 209.0878
128 1358954496 4d-mdrange-tiling Scale 210.0820
128 1358954496 4d-mdrange-tiling Add 238.5224
128 1358954496 4d-mdrange-tiling Triad 237.7999
128 1358954496 4d-openmp Set 162.8847
128 1358954496 4d-openmp Copy 213.0882
128 1358954496 4d-openmp Scale 215.3731
128 1358954496 4d-openmp Add 241.6986
128 1358954496 4d-openmp Triad 242.9738
128 1358954496 4d-openmp-simd Set 163.0210
128 1358954496 4d-openmp-simd Copy 213.2868
128 1358954496 4d-openmp-simd Scale 215.3974
128 1358954496 4d-openmp-simd Add 241.7819
128 1358954496 4d-openmp-simd Triad 242.9888
128 1453933568 5d-mdrange Set 41.2403
128 1453933568 5d-mdrange Copy 52.1929
128 1453933568 5d-mdrange Scale 52.3867
128 1453933568 5d-mdrange Add 55.1216
128 1453933568 5d-mdrange Triad 52.7259
