nt n factor policy kernel bw
96 1048576 16 2d-mdrange Set 291.3015
96 1048576 16 2d-mdrange Copy 411.5189
96 1048576 16 2d-mdrange Scale 395.5678
96 1048576 16 2d-mdrange Add 521.0208
96 1048576 16 2d-mdrange Triad 456.0513
96 2097152 16 3d-mdrange Set 256.7954
96 2097152 16 3d-mdrange Copy 378.8764
96 2097152 16 3d-mdrange Scale 320.6256
96 2097152 16 3d-mdrange Add 361.2043
96 2097152 16 3d-mdrange Triad 334.6141
96 1048576 16 4d-mdrange Set 43.8804
96 1048576 16 4d-mdrange Copy 82.1941
96 1048576 16 4d-mdrange Scale 28.1716
96 1048576 16 4d-mdrange Add 41.3287
96 1048576 16 4d-mdrange Triad 41.5145
96 1048576 32 2d-mdrange Set 262.6364
96 1048576 32 2d-mdrange Copy 295.5765
96 1048576 32 2d-mdrange Scale 268.0837
96 1048576 32 2d-mdrange Add 325.7754
96 1048576 32 2d-mdrange Triad 293.3661
96 2097152 32 3d-mdrange Set 71.2006
96 2097152 32 3d-mdrange Copy 160.9557
96 2097152 32 3d-mdrange Scale 62.4399
96 2097152 32 3d-mdrange Add 84.9314
96 2097152 32 3d-mdrange Triad 84.2199
96 1048576 32 4d-mdrange Set 13.3082
96 1048576 32 4d-mdrange Copy 30.9887
96 1048576 32 4d-mdrange Scale 13.2620
96 1048576 32 4d-mdrange Add 15.8905
96 1048576 32 4d-mdrange Triad 17.9244
96 1048576 64 2d-mdrange Set 169.2651
